"_id","Date","Description","Deposits","Withdrawls","Balance"
"62695b41f0cccaf060f20a18","25-Aug-2024","Cash",34.88,0,"732,156.29"
"62695b41f0cccaf060f20a1d","25-Aug-2024","Cash",0,"762,476.29",0
"62695b41f0cccaf060f20a42","26-Aug-2024","Cash","40,237.12",0,"1,516,753.21"
"62695b41f0cccaf060f20a46","26-Aug-2024","Cash",0,55.11,330.68
"62695b41f0cccaf060f20a59","28-Aug-2024","Cash",0,"149,691.87","449,075.61"
"62695b41f0cccaf060f20a5d","28-Aug-2024","Cash",0,"193,594.98","193,594.98"
"62695b41f0cccaf060f20a77","29-Aug-2024","Cash","254,108.50",0,"518,568.55"
"62695b41f0cccaf060f20a7a","29-Aug-2024","Cash",0,"172,860.18","345,720.37"
"62695b41f0cccaf060f20a84","29-Aug-2024","Cash",0,"181,335.67","181,335.66"
"62695b41f0cccaf060f20a8e","29-Aug-2024","Cash",17.79,0,17.79
"62695b41f0cccaf060f20a90","29-Aug-2024","Cash",1.2,0,801.95
"62695b41f0cccaf060f20a99","29-Aug-2024","Cash",496.6,0,496.6
"62695b41f0cccaf060f20aca","30-Aug-2024","Cash",0,"143,484.89","860,909.35"
"62695b41f0cccaf060f20ada","30-Aug-2024","Cash",0,"1,004,394.25","1,004,394.24"
"62695b41f0cccaf060f20adc","31-Aug-2024","Cash",462,0,"2,818,712.00"
"62695b41f0cccaf060f20add","31-Aug-2024","Cash",0,"704,678.00","2,114,034.00"
"62695b41f0cccaf060f20b1e","03-Sep-2024","Cash","82,646.00",0,"1,022,801.77"
"62695b41f0cccaf060f20b27","03-Sep-2024","Cash",2.4,0,"2,659.12"
"62695b41f0cccaf060f20b40","04-Sep-2024","Cash",0,"172,728.93","1,209,102.54"
"62695b41f0cccaf060f20b49","04-Sep-2024","Cash",0,"175,832.40","175,832.40"
"62695b41f0cccaf060f20b6f","04-Sep-2024","Cash",0,"3,524.17","7,048.33"
"62695b41f0cccaf060f20b76","05-Sep-2024","Cash",0,"166,171.75","997,030.47"
"62695b41f0cccaf060f20b7b","06-Sep-2024","Cash","202,879.20",0,"692,420.47"
"62695b41f0cccaf060f20b8d","07-Sep-2024","Cash",34.8,0,"2,023,693.32"
"62695b41f0cccaf060f20b8f","08-Sep-2024","Cash",0,"563,901.62","3,947,311.32"
"62695b41f0cccaf060f20baf","08-Sep-2024","Cash",0,"77,327.11","463,962.69"
"62695b41f0cccaf060f20bb1","08-Sep-2024","Cash",0,"46,396.27","417,566.42"
"62695b41f0cccaf060f20bb3","07-Sep-2024","Cash",5,0,"2,023,698.32"
"62695b41f0cccaf060f20bf0","12-Sep-2024","Cash","29,807.00",0,"1,326,348.43"
"62695b41f0cccaf060f20c05","14-Sep-2024","Cash","31,670.22",0,"346,403.84"
"62695b41f0cccaf060f20c07","14-Sep-2024","Cash",0,"62,358.97","249,435.89"
"62695b41f0cccaf060f20c4f","15-Sep-2024","Cash",0,"10,468.83","52,344.13"
"62695b41f0cccaf060f20c5d","15-Sep-2024","Cash",0,"116,505.85","815,540.92"
"62695b41f0cccaf060f20c61","15-Sep-2024","Cash",0,"113,570.52","681,423.13"
"62695b41f0cccaf060f20c69","15-Sep-2024","Cash","1,786.52",0,"319,243.51"
"62695b41f0cccaf060f20c74","16-Sep-2024","Cash",16,0,164
"62695b41f0cccaf060f20c79","16-Sep-2024","Cash",0,"2,499.80","19,998.38"
"62695b41f0cccaf060f20c8a","16-Sep-2024","Cash",52,0,"1,309,468.33"
"62695b41f0cccaf060f20c9f","16-Sep-2024","Cash",0,999.22,"8,992.94"
"62695b41f0cccaf060f20cb0","16-Sep-2024","Cash","214,682.00",0,"837,058.49"
"62695b41f0cccaf060f20cbb","16-Sep-2024","Cash",0,"97,077.72","388,310.88"
"62695b41f0cccaf060f20cbe","17-Sep-2024","Cash",7.9,0,"194,636.14"
"62695b41f0cccaf060f20ccd","17-Sep-2024","Cash",6.5,0,"214,305.89"
"62695b41f0cccaf060f20cd0","17-Sep-2024","Cash","6,023.63",0,"1,187,871.15"
"62695b41f0cccaf060f20cd1","17-Sep-2024","Cash",0,"1,187,871.15",0
"62695b41f0cccaf060f20cdc","18-Sep-2024","Cash",0,"34,156.37","68,312.74"
"62695b41f0cccaf060f20cf2","18-Sep-2024","Cash",74,0,"150,684.66"
"62695b41f0cccaf060f20cf7","18-Sep-2024","Cash",0,"16,996.94","118,978.58"
"62695b41f0cccaf060f20d0a","18-Sep-2024","Cash","1,277.00",0,"165,975.87"
"62695b41f0cccaf060f20d30","19-Sep-2024","Cash",0,"94,496.03",0
"62695b41f0cccaf060f20d40","19-Sep-2024","Cash","1,952,223.50",0,"4,286,388.26"
"62695b41f0cccaf060f20d45","19-Sep-2024","Cash",0,"81,059.57","405,297.85"
"62695b41f0cccaf060f20d47","19-Sep-2024","Cash","1,830.00",0,"262,695.70"
"62695b41f0cccaf060f20d62","22-Sep-2024","Cash",0,"40,410.64","363,695.72"
"62695b41f0cccaf060f20d74","22-Sep-2024","Cash","196,481.10",0,"752,860.75"
"62695b41f0cccaf060f20d83","22-Sep-2024","Cash",0,"2,696.03","13,480.17"
"62695b41f0cccaf060f20d99","22-Sep-2024","Cash",606.41,0,"691,648.64"
"62695b41f0cccaf060f20dbd","22-Sep-2024","Cash",8,0,"2,529,467.41"
"62695b41f0cccaf060f20ddc","24-Sep-2024","Cash","3,449.20",0,"144,185.91"
"62695b41f0cccaf060f20de6","25-Sep-2024","Cash","256,571.28",0,"1,568,767.65"
"62695b41f0cccaf060f20de7","25-Sep-2024","Cash",2.7,0,"1,568,770.35"
"62695b41f0cccaf060f20df6","25-Sep-2024","Cash","954,736.80",0,"2,756,178.91"
"62695b41f0cccaf060f20df9","26-Sep-2024","Cash",1.4,0,1.4
"62695b41f0cccaf060f20dfd","26-Sep-2024","Cash",0,"4,215,128.22",0
"62695b41f0cccaf060f20dfe","26-Sep-2024","Cash",0,"205,045.28","1,435,316.99"
"62695b41f0cccaf060f20e09","27-Sep-2024","Cash",0,"1,013,331.39",0
"62695b41f0cccaf060f20e11","27-Sep-2024","Cash","12,045.90",0,"1,490,951.35"
"62695b41f0cccaf060f20e2e","28-Sep-2024","Cash",0,"78,178.90","703,610.12"
"62695b41f0cccaf060f20e38","29-Sep-2024","Cash",0,"38,422.70","38,422.70"
"62695b41f0cccaf060f20e43","29-Sep-2024","Cash",0,"2,936.27","14,681.33"
"62695b41f0cccaf060f20e4a","30-Sep-2024","Cash",144.31,0,"842,507.39"
"62695b41f0cccaf060f20e60","01-Oct-2024","Cash",37.5,0,"807,232.85"
"62695b41f0cccaf060f20e78","04-Oct-2024","Cash",0,"606,105.78",0
"62695b41f0cccaf060f20e7d","05-Oct-2024","Cash","7,433.50",0,"353,032.15"
"62695b41f0cccaf060f20e99","05-Oct-2024","Cash",0,"19,458.78","175,128.99"
"62695b41f0cccaf060f20e9c","05-Oct-2024","Cash",2,0,"871,503.49"
"62695b41f0cccaf060f20eae","05-Oct-2024","Cash",0,"474,857.00",0
"62695b41f0cccaf060f20ed8","08-Oct-2024","Cash",731,0,731
"62695b41f0cccaf060f20ee3","09-Oct-2024","Cash","2,656.10",0,"4,367.24"
"62695b41f0cccaf060f20ee7","09-Oct-2024","Cash",195.8,0,"4,563.04""_id","Date","Description","Deposits","Withdrawls","Balance"
"62695b41f0cccaf060f20ef8","09-Oct-2024","Cash","16,159.60",0,"993,098.26"
"62695b41f0cccaf060f20efb","09-Oct-2024","Cash",0,"219,544.64","1,097,723.19"
"62695b41f0cccaf060f20f1b","11-Oct-2024","Cash","2,250.47",0,"919,402.01"
"62695b41f0cccaf060f20f28","12-Oct-2024","Cash",0,"201,063.15","1,206,378.91"
"62695b41f0cccaf060f20f2c","12-Oct-2024","Cash",0,"137,674.16","963,719.09"
"62695b41f0cccaf060f20f45","13-Oct-2024","Cash","142,315.90",0,"368,472.12"
"62695b41f0cccaf060f20f55","13-Oct-2024","Cash",0,"78,551.49","235,654.46"
"62695b41f0cccaf060f20f59","13-Oct-2024","Cash",0,0,"104,736.65"
"62695b41f0cccaf060f20f89","14-Oct-2024","Cash",0,7.34,44.06
"62695b41f0cccaf060f20fb4","16-Oct-2024","Cash",4,0,74.99
"62695b41f0cccaf060f20fdb","18-Oct-2024","Cash",0,"1,227.64","8,593.51"
"62695b41f0cccaf060f20fdf","19-Oct-2024","Cash",472.7,0,"132,843.68"
"62695b41f0cccaf060f20fe2","19-Oct-2024","Cash",335.9,0,"618,334.11"
"62695b41f0cccaf060f21051","22-Oct-2024","Cash",0,"121,995.45","365,986.34"
"62695b41f0cccaf060f21052","22-Oct-2024","Cash",0,"40,665.15","325,321.19"
"62695b41f0cccaf060f21053","22-Oct-2024","Cash",0,"40,665.15","284,656.04"
"62695b41f0cccaf060f21058","22-Oct-2024","Cash",0,"32,024.57","160,122.83"
"62695b41f0cccaf060f2105b","22-Oct-2024","Cash","2,652.00",0,"162,774.83"
"62695b41f0cccaf060f210a3","27-Oct-2024","Cash","1,013.00",0,"868,493.58"
"62695b41f0cccaf060f210bd","29-Oct-2024","Cash","111,730.40",0,"1,221,262.55"
"62695b41f0cccaf060f210cb","31-Oct-2024","Cash",0,"71,506.39","500,544.73"
"62695b41f0cccaf060f210cd","31-Oct-2024","Cash",0,"59,588.66","357,531.95"
"62695b41f0cccaf060f210d1","31-Oct-2024","Cash",9,0,"268,157.96"
"62695b41f0cccaf060f210d9","31-Oct-2024","Cash","9,454.00",0,"250,796.16"
"62695b41f0cccaf060f210e2","02-Nov-2024","Cash",0,"123,269.63","493,078.50"
"62695b41f0cccaf060f210ec","02-Nov-2024","Cash",0,24.81,173.67
"62695b41f0cccaf060f210f0","02-Nov-2024","Cash",0,"43,682.20","87,364.39"
"62695b41f0cccaf060f210f8","03-Nov-2024","Cash",0,"2,409.04","4,818.09"
"62695b41f0cccaf060f2111b","05-Nov-2024","Cash",0,"41,883.79","209,418.96"
"62695b41f0cccaf060f21128","05-Nov-2024","Cash","1,578,268.00",0,"1,880,116.56"
"62695b41f0cccaf060f2113d","06-Nov-2024","Cash","19,679.53",0,"387,182.88"
"62695b41f0cccaf060f21165","07-Nov-2024","Cash",0,14.25,14.24
"62695b41f0cccaf060f21171","10-Nov-2024","Cash","111,496.00",0,"650,284.71"
"62695b41f0cccaf060f21174","10-Nov-2024","Cash","364,515.50",0,"798,038.64"
"62695b41f0cccaf060f2117d","10-Nov-2024","Cash",63.4,0,"119,782.17"
"62695b41f0cccaf060f21181","10-Nov-2024","Cash",0,"47,875.21","239,376.06"
"62695b41f0cccaf060f21186","10-Nov-2024","Cash",1.7,0,"212,780.42"
"62695b41f0cccaf060f2119e","11-Nov-2024","Cash",0,243.12,"1,701.85"
"62695b41f0cccaf060f211a4","11-Nov-2024","Cash",0,"530,841.21","530,841.20"
"62695b41f0cccaf060f211aa","11-Nov-2024","Cash",0,"70,216.56","351,082.78"
"62695b41f0cccaf060f211ac","11-Nov-2024","Cash",0,"68,244.46","341,222.32"
"62695b41f0cccaf060f211b4","11-Nov-2024","Cash",1.8,0,"259,311.04"
"62695b41f0cccaf060f211cb","13-Nov-2024","Cash",4,0,"378,656.44"
"62695b41f0cccaf060f211d3","13-Nov-2024","Cash",0,"7,513.60",0
"62695b41f0cccaf060f211d4","13-Nov-2024","Cash","6,799.68",0,"7,513.60"
"62695b41f0cccaf060f211e9","13-Nov-2024","Cash",0,"59,993.02","539,937.17"
"62695b41f0cccaf060f211fb","14-Nov-2024","Cash","58,427.19",0,"77,444.89"
"62695b41f0cccaf060f2120c","14-Nov-2024","Cash",28,0,28
"62695b41f0cccaf060f2120f","15-Nov-2024","Cash",0,14,14
"62695b41f0cccaf060f2121a","15-Nov-2024","Cash",0.69,0,"797,092.90"
"62695b41f0cccaf060f21222","16-Nov-2024","Cash","1,255,841.80",0,"1,577,176.34"
"62695b41f0cccaf060f21225","16-Nov-2024","Cash",0,"1,577,213.30",0
"62695b41f0cccaf060f21252","17-Nov-2024","Cash","849,477.80",0,"949,243.98"
"62695b41f0cccaf060f21256","17-Nov-2024","Cash","2,762.89",0,"428,064.10"
"62695b41f0cccaf060f2125b","18-Nov-2024","Cash",2.44,0,"82,125.64"
"62695b41f0cccaf060f21261","18-Nov-2024","Cash",0,"8,315.22","24,945.67"
"62695b41f0cccaf060f2127d","19-Nov-2024","Cash","425,315.00",0,"642,745.75"
"62695b41f0cccaf060f21280","19-Nov-2024","Cash","213,065.90",0,"322,107.15"
"62695b41f0cccaf060f21288","19-Nov-2024","Cash","24,015.30",0,"205,323.15"
"62695b41f0cccaf060f2128a","20-Nov-2024","Cash","243,246.00",0,"2,388,637.15"
"62695b41f0cccaf060f21297","21-Nov-2024","Cash","3,374.81",0,"176,284.22"
"62695b41f0cccaf060f2129b","21-Nov-2024","Cash",32.8,0,"158,032.22"
"62695b41f0cccaf060f2129d","21-Nov-2024","Cash","5,804.92",0,"141,261.11"
"62695b41f0cccaf060f2129e","21-Nov-2024","Cash",0,"14,126.11","127,135.00"
"62695b41f0cccaf060f212a6","21-Nov-2024","Cash","2,671.00",0,"501,405.46"
"62695b41f0cccaf060f212bd","21-Nov-2024","Cash","14,596.30",0,"14,596.30"
"62695b41f0cccaf060f212d1","21-Nov-2024","Cash",0,"269,590.14","1,078,360.55"
"62695b41f0cccaf060f212d3","21-Nov-2024","Cash","3,558.85",0,"1,502,128.35"
"62695b41f0cccaf060f212e9","21-Nov-2024","Cash",0,"65,437.18","65,437.18"
"62695b41f0cccaf060f212ee","22-Nov-2024","Cash",364,0,364
"62695b41f0cccaf060f212f8","22-Nov-2024","Cash",0,"45,028.26","225,141.32"
"62695b41f0cccaf060f2130a","24-Nov-2024","Cash",0,"209,056.77","1,254,340.62"
"62695b41f0cccaf060f2130f","24-Nov-2024","Cash",0,"206,029.38","824,117.52"
"62695b41f0cccaf060f2131e","24-Nov-2024","Cash",0,31.67,285
"62695b41f0cccaf060f21335","26-Nov-2024","Cash",0,"114,556.48","343,669.45"
"62695b41f0cccaf060f21347","29-Nov-2024","Cash",7.1,0,"2,329,735.33"
"62695b41f0cccaf060f2134e","29-Nov-2024","Cash",15.5,0,"393,240.38"
"62695b41f0cccaf060f21373","01-Dec-2024","Cash",110,0,"858,838.48"
"62695b41f0cccaf060f21386","01-Dec-2024","Cash",0,"509,069.82",0
"62695b41f0cccaf060f2139b","02-Dec-2024","Cash",910.7,0,"388,406.46"
"62695b41f0cccaf060f2139d","02-Dec-2024","Cash",0,"64,737.49","323,687.44"
"62695b41f0cccaf060f213a3","02-Dec-2024","Cash",0,"27,826.24","166,957.42"
"62695b41f0cccaf060f213a5","02-Dec-2024","Cash",0,"660,445.56","1,320,891.11"
"62695b41f0cccaf060f213b9","03-Dec-2024","Cash",0,"377,757.98","1,133,273.95"
"62695b41f0cccaf060f213c2","03-Dec-2024","Cash","2,178.93",0,"1,860,523.47"
"62695b41f0cccaf060f213d5","04-Dec-2024","Cash",0,"253,033.04","1,265,165.18"
"62695b41f0cccaf060f213d7","04-Dec-2024","Cash","9,092.00",0,"207,615.10"
"62695b41f0cccaf060f213da","04-Dec-2024","Cash",0,"17,340.81","138,726.52"
"62695b41f0cccaf060f213ee","05-Dec-2024","Cash",43.7,0,"25,916.07"
"62695b41f0cccaf060f213f1","05-Dec-2024","Cash","1,099.00",0,"24,182.77"
"62695b41f0cccaf060f213f2","05-Dec-2024","Cash",356.53,0,"24,539.30"
"62695b41f0cccaf060f213fb","05-Dec-2024","Cash",0,"34,708.34","69,416.69"
"62695b41f0cccaf060f21402","06-Dec-2024","Cash",0,"5,857.53","41,002.71"
"62695b41f0cccaf060f21419","06-Dec-2024","Cash",4,0,"174,617.98"
"62695b41f0cccaf060f2141e","06-Dec-2024","Cash",36,0,"86,270.06"
"62695b41f0cccaf060f21422","07-Dec-2024","Cash","1,604,385.75",0,"1,625,970.27"
"62695b41f0cccaf060f21428","08-Dec-2024","Cash",0,"73,167.69","439,006.16"
"62695b41f0cccaf060f21434","08-Dec-2024","Cash","287,891.00",0,"687,584.63"
"62695b41f0cccaf060f21436","08-Dec-2024","Cash",17.27,0,"343,809.59"
"62695b41f0cccaf060f21437","08-Dec-2024","Cash",0,"68,761.92","275,047.67"
"62695b41f0cccaf060f21448","09-Dec-2024","Cash","1,526,818.25",0,"1,526,975.85"
"62695b41f0cccaf060f21474","11-Dec-2024","Cash",162.24,0,191.37
"62695b41f0cccaf060f21494","12-Dec-2024","Cash",51,0,"233,112.20"
"62695b41f0cccaf060f21496","12-Dec-2024","Cash",0,"46,627.60","186,510.40"
"62695b41f0cccaf060f2149e","13-Dec-2024","Cash","536,366.80",0,"3,570,905.49"
"62695b41f0cccaf060f214ad","14-Dec-2024","Cash",74,0,74
"62695b41f0cccaf060f214bf","14-Dec-2024","Cash",0,"181,789.32","1,454,314.56"
"62695b41f0cccaf060f214c8","14-Dec-2024","Cash","1,946,490.50",0,"2,835,658.21"
"62695b41f0cccaf060f214d4","14-Dec-2024","Cash","9,402.20",0,"12,588.28"
"62695b41f0cccaf060f214d5","14-Dec-2024","Cash",0,"12,588.28",0
"62695b41f0cccaf060f214db","14-Dec-2024","Cash",38.1,0,"1,070,440.73"
"62695b41f0cccaf060f214df","14-Dec-2024","Cash",0,"104,070.63","728,494.38"
"62695b41f0cccaf060f214e7","15-Dec-2024","Cash",0,"164,394.69","1,315,157.48"
"62695b41f0cccaf060f21511","17-Dec-2024","Cash",8,0,"648,792.81"
"62695b41f0cccaf060f21517","17-Dec-2024","Cash",0,"20,044.29","120,265.71"
"62695b41f0cccaf060f2151f","18-Dec-2024","Cash",0,"29,393.15","205,752.02"
"62695b41f0cccaf060f2152d","18-Dec-2024","Cash",0,"6,130.19","12,260.39"
"62695b41f0cccaf060f2155c","22-Dec-2024","Cash",45.9,0,45.9
"62695b41f0cccaf060f21561","22-Dec-2024","Cash",0,1.71,11.99
"62695b41f0cccaf060f215a2","25-Dec-2024","Cash",0,"11,712.74","81,989.16"
"62695b41f0cccaf060f215b7","25-Dec-2024","Cash",5.38,0,"1,436,663.69"
"62695b41f0cccaf060f215ba","25-Dec-2024","Cash",0,"287,800.68","1,151,202.71"
"62695b41f0cccaf060f215e1","25-Dec-2024","Cash",5,0,"591,784.84"
"62695b41f0cccaf060f215e4","25-Dec-2024","Cash",0.4,0,"686,015.55"
"62695b41f0cccaf060f215e9","25-Dec-2024","Cash","1,365,292.00",0,"3,838,844.87"
"62695b41f0cccaf060f215f4","27-Dec-2024","Cash",0,"245,433.00","1,227,165.02"
"62695b41f0cccaf060f21600","27-Dec-2024","Cash",0,"324,252.29","324,252.28"
"62695b41f0cccaf060f2161f","27-Dec-2024","Cash",586.5,0,"998,466.92"
"62695b41f0cccaf060f2162b","27-Dec-2024","Cash",0,152.83,916.99
"62695b41f0cccaf060f21636","27-Dec-2024","Cash","1,346.00",0,"25,028.85"
"62695b41f0cccaf060f21651","28-Dec-2024","Cash",0,"48,045.85","384,366.77"
"62695b41f0cccaf060f21668","30-Dec-2024","Cash","1,327.80",0,"287,093.80"
"62695b41f0cccaf060f2168b","31-Dec-2024","Cash",0,"32,233.12","225,631.83"
"62695b41f0cccaf060f21693","31-Dec-2024","Cash","55,869.00",0,"102,180.96"
"62695b41f0cccaf060f21697","31-Dec-2024","Cash",15,0,"875,324.80"
"62695b41f0cccaf060f21698","31-Dec-2024","Cash",0,"291,774.93","583,549.87"
"62695b41f0cccaf060f2169a","31-Dec-2024","Cash",506.9,0,"226,138.73"
"62695b41f0cccaf060f216b4","31-Dec-2024","Cash","1,512,142.00",0,"1,512,142.00"
"62695b41f0cccaf060f216bc","31-Dec-2024","Cash",0,"1,210,195.44","1,210,195.44"
"62695b41f0cccaf060f216f5","02-Jan-2025","Cash",0,"193,191.94","386,383.87"
"62695b41f0cccaf060f216fa","02-Jan-2025","Cash","686,659.75",0,"686,659.75"
"62695b41f0cccaf060f216fb","02-Jan-2025","Cash",0,"137,331.95","549,327.80"
"62695b41f0cccaf060f2172e","05-Jan-2025","Cash","17,091.34",0,"123,457.30"
"62695b41f0cccaf060f21733","05-Jan-2025","Cash","8,918.80",0,"73,981.81"
"62695b41f0cccaf060f2173e","05-Jan-2025","Cash",0,"4,862.65","38,901.20"
"62695b41f0cccaf060f21741","05-Jan-2025","Cash",0,"4,886.90","34,208.30"
"62695b41f0cccaf060f2174c","06-Jan-2025","Cash",0,"27,560.85","55,121.70"
"62695b41f0cccaf060f2177d","07-Jan-2025","Cash",0,"24,425.21","97,700.82"
"62695b41f0cccaf060f2178b","08-Jan-2025","Cash","133,542.00",0,"133,542.00"
"62695b41f0cccaf060f217b2","11-Jan-2025","Cash",7.93,0,7.93
"62695b41f0cccaf060f217b4","11-Jan-2025","Cash",0,1.98,5.95
"62695b41f0cccaf060f217be","12-Jan-2025","Cash",0,"244,866.90","1,469,201.37"
"62695b41f0cccaf060f217c3","12-Jan-2025","Cash",2,0,"2,091,182.93"
"62695b41f0cccaf060f217c7","12-Jan-2025","Cash",10.59,0,"1,102,059.99"
"62695b41f0cccaf060f217c8","12-Jan-2025","Cash",2,0,"1,102,061.99"
"62695b41f0cccaf060f217ce","12-Jan-2025","Cash",0,"62,072.08","434,504.57"
"62695b41f0cccaf060f217f4","15-Jan-2025","Cash",0,"226,998.56",0
"62695b41f0cccaf060f21801","15-Jan-2025","Cash","28,626.00",0,"96,990.27"
"62695b41f0cccaf060f2181b","15-Jan-2025","Cash",0,"1,864.63",0
"62695b41f0cccaf060f21840","16-Jan-2025","Cash",0,3.32,29.85
"62695b41f0cccaf060f21850","16-Jan-2025","Cash",0,"15,988.87","95,933.24"
"62695b41f0cccaf060f2185c","16-Jan-2025","Cash",53.69,0,53.69
"62695b41f0cccaf060f21870","16-Jan-2025","Cash",0,"2,619,790.55",0
"62695b41f0cccaf060f21884","16-Jan-2025","Cash",46,0,"1,014,362.19"
"62695b41f0cccaf060f21892","16-Jan-2025","Cash",0,"59,906.93","419,348.53"
"62695b41f0cccaf060f218ab","17-Jan-2025","Cash","2,042,914.50",0,"3,183,321.10"
"62695b41f0cccaf060f218da","18-Jan-2025","Cash","2,094.30",0,"64,039.48""_id","Date","Description","Deposits","Withdrawls","Balance"
"62695b41f0cccaf060f218dc","18-Jan-2025","Cash",0,"7,115.50","49,808.48"
"62695b41f0cccaf060f218e2","19-Jan-2025","Cash",471,0,"500,426.50"
"62695b41f0cccaf060f218f2","19-Jan-2025","Cash",0,"431,069.26","2,155,346.32"
"62695b41f0cccaf060f21904","21-Jan-2025","Cash",0,"30,964.86","154,824.31"
"62695b41f0cccaf060f21918","21-Jan-2025","Cash",18.2,0,"539,355.55"
"62695b41f0cccaf060f2193e","22-Jan-2025","Cash",0,"112,408.47","786,859.31"
"62695b41f0cccaf060f2194a","22-Jan-2025","Cash",358.2,0,"1,033,423.35"
"62695b41f0cccaf060f21951","22-Jan-2025","Cash",0,"55,417.24","332,503.44"
"62695b41f0cccaf060f21955","22-Jan-2025","Cash","1,266.79",0,"1,266.79"
"62695b41f0cccaf060f21957","23-Jan-2025","Cash",0,"12,069.08","84,483.58"
"62695b41f0cccaf060f21979","23-Jan-2025","Cash",0,"287,551.64","862,654.90"
"62695b41f0cccaf060f2197e","24-Jan-2025","Cash",37.3,0,"1,889,349.68"
"62695b41f0cccaf060f21986","24-Jan-2025","Cash","217,762.30",0,"670,522.15"
"62695b41f0cccaf060f21988","24-Jan-2025","Cash",0,"154,134.22","1,387,207.93"
"62695b41f0cccaf060f2198a","24-Jan-2025","Cash","1,552,501.25",0,"2,708,507.86"
"62695b41f0cccaf060f219b0","25-Jan-2025","Cash",32,0,"52,912.62"
"62695b41f0cccaf060f219e3","25-Jan-2025","Cash",0,"1,133.17","6,799.00"
"62695b41f0cccaf060f219e9","25-Jan-2025","Cash",0,"7,842.40","23,527.20"
"62695b41f0cccaf060f219fa","25-Jan-2025","Cash","3,878.00",0,"932,973.80"
"62695b41f0cccaf060f21a1c","28-Jan-2025","Cash",0,"12,339.47","111,055.23"
"62695b41f0cccaf060f21a23","28-Jan-2025","Cash",0,"93,840.21","375,360.85"
"62695b41f0cccaf060f21a32","28-Jan-2025","Cash","2,474.00",0,"191,888.24"
"62695b41f0cccaf060f21a38","28-Jan-2025","Cash",0,"19,244.63","115,467.81"
"62695b41f0cccaf060f21a73","29-Jan-2025","Cash","1,397,456.80",0,"1,457,543.09"
"62695b41f0cccaf060f21a75","29-Jan-2025","Cash","1,479.30",0,"1,216,098.54"
"62695b41f0cccaf060f21a96","29-Jan-2025","Cash",0,"50,216.32","50,216.32"
"62695b41f0cccaf060f21a9b","30-Jan-2025","Cash",0,"297,052.00","2,673,467.99"
"62695b41f0cccaf060f21aa5","30-Jan-2025","Cash","18,899.80",0,"1,707,514.48"
"62695b41f0cccaf060f21aa9","30-Jan-2025","Cash",67.33,0,"1,882.33"
"62695b41f0cccaf060f21ab6","31-Jan-2025","Cash",0,656.42,"3,282.10"
"62695b41f0cccaf060f21abb","02-Feb-2025","Cash","93,309.19",0,"2,109,736.99"
"62695b41f0cccaf060f21acb","03-Feb-2025","Cash","8,642.00",0,"703,622.74"
"62695b41f0cccaf060f21acd","03-Feb-2025","Cash",42.07,0,"836,541.81"
"62695b41f0cccaf060f21acf","03-Feb-2025","Cash",6.1,0,"669,239.55"
"62695b41f0cccaf060f21ad8","04-Feb-2025","Cash",19,0,"1,988,197.61"
"62695b41f0cccaf060f21b0a","07-Feb-2025","Cash",0,"39,566.58","39,566.58"
"62695b41f0cccaf060f21b13","08-Feb-2025","Cash",0,"15,002.77","75,013.84"
"62695b41f0cccaf060f21b1c","08-Feb-2025","Cash",0,"4,591.18","13,773.53"
"62695b41f0cccaf060f21b1f","08-Feb-2025","Cash",0,"7,386.87","7,386.86"
"62695b41f0cccaf060f21b4f","13-Feb-2025","Cash",0,"26,947.35","242,526.15"
"62695b41f0cccaf060f21b58","13-Feb-2025","Cash",0,"6,395.03","51,160.22"
"62695b41f0cccaf060f21b67","14-Feb-2025","Cash",0,"227,444.09","1,137,220.45"
"62695b41f0cccaf060f21b7c","16-Feb-2025","Cash",0,"51,402.89","308,417.33"
"62695b41f0cccaf060f21b85","16-Feb-2025","Cash","181,514.84",0,"359,820.22"
"62695b41f0cccaf060f21bc3","20-Feb-2025","Cash",0,31.1,279.89
"62695b41f0cccaf060f21bc7","20-Feb-2025","Cash",0,17.77,88.85
"62695b41f0cccaf060f21be5","21-Feb-2025","Cash",21.2,0,"1,534,190.22"
"62695b41f0cccaf060f21bea","21-Feb-2025","Cash","2,389.00",0,"1,320,337.92"
"62695b41f0cccaf060f21c2b","22-Feb-2025","Cash",0,"215,390.05","215,390.05"
"62695b41f0cccaf060f21c64","27-Feb-2025","Cash",20,0,"353,089.67"
"62695b41f0cccaf060f21c71","28-Feb-2025","Cash",0,"538,011.35","1,614,034.04"
"62695b41f0cccaf060f21c81","01-Mar-2025","Cash",0,"300,366.54","1,201,466.16"
"62695b41f0cccaf060f21c82","01-Mar-2025","Cash",51.28,0,"1,201,517.44"
"62695b41f0cccaf060f21c93","01-Mar-2025","Cash",0,"55,785.06","390,495.38"
"62695b41f0cccaf060f21c99","01-Mar-2025","Cash",7.9,0,"398,578.65"
"62695b41f0cccaf060f21ccd","03-Mar-2025","Cash","725,584.50",0,"725,584.50"
"62695b41f0cccaf060f21cd1","03-Mar-2025","Cash",0,"257,160.19","1,800,121.34"
"62695b41f0cccaf060f21cda","03-Mar-2025","Cash","1,929,649.00",0,"1,959,269.17"
"62695b41f0cccaf060f21ce6","05-Mar-2025","Cash",6.7,0,"286,751.84"
"62695b41f0cccaf060f21cec","05-Mar-2025","Cash",0,"105,900.74","847,205.96"
"62695b41f0cccaf060f21d67","06-Mar-2025","Cash",0,"99,396.94",0
